amount,Pengeluaran,year_month,year,month,day,category_0,category_1,category_2,account_Cash,account_Metro Card,account_Salary Bank,account_Savings Bank,type_0,type_1,type_2
20.0,20000.0,2023-06,2023,6,9,False,False,True,True,False,False,False,True,False,False
50.0,50000.0,2023-06,2023,6,9,False,False,True,True,False,False,False,True,False,False
10.0,10000.0,2023-06,2023,6,8,False,False,True,True,False,False,False,True,False,False
20.0,20000.0,2023-06,2023,6,7,False,True,False,False,False,False,True,True,False,False
800.0,800000.0,2023-06,2023,6,7,True,False,False,False,False,False,True,True,False,False
20.0,20000.0,2023-06,2023,6,7,False,False,True,True,False,False,False,True,False,False
360.0,360000.0,2023-06,2023,6,7,True,False,False,False,False,False,True,True,False,False
0.0,0.0,2023-06,2023,6,6,False,False,True,False,False,False,True,False,False,True
60.0,60000.0,2023-06,2023,6,6,False,False,True,True,False,False,False,True,False,False
100.0,100000.0,2023-06,2023,6,6,False,False,True,True,False,False,False,True,False,False
20.0,20000.0,2023-06,2023,6,6,False,False,True,False,False,False,True,True,False,False
20.0,20000.0,2023-06,2023,6,5,False,False,True,False,False,False,True,True,False,False
10.0,10000.0,2023-06,2023,6,5,False,True,False,False,False,False,True,True,False,False
25.0,25000.0,2023-06,2023,6,5,False,True,False,False,False,False,True,True,False,False
20.0,20000.0,2023-06,2023,6,5,False,False,True,False,False,False,True,True,False,False
40.0,40000.0,2023-06,2023,6,4,False,False,True,False,False,False,True,True,False,False
20.0,20000.0,2023-06,2023,6,3,False,True,False,False,False,False,True,True,False,False
20.0,20000.0,2023-06,2023,6,3,False,True,False,False,False,False,True,True,False,False
30.0,30000.0,2023-06,2023,6,2,False,False,True,True,False,False,False,True,False,False
10.0,10000.0,2023-06,2023,6,1,False,False,True,True,False,False,False,True,False,False
53.27,53270.0,2023-06,2023,6,1,True,False,False,False,False,False,True,True,False,False
10.0,10000.0,2023-05,2023,5,31,False,False,True,True,False,False,False,True,False,False
20.0,20000.0,2023-05,2023,5,31,False,False,True,True,False,False,False,True,False,False
20.0,20000.0,2023-05,2023,5,30,False,False,True,True,False,False,False,True,False,False
10.0,10000.0,2023-05,2023,5,30,False,False,True,True,False,False,False,True,False,False
20.0,20000.0,2023-05,2023,5,29,False,True,False,False,False,False,True,True,False,False
20.0,20000.0,2023-05,2023,5,29,False,False,True,False,False,False,True,True,False,False
7.0,7000.0,2023-05,2023,5,28,False,False,True,True,False,False,False,False,True,False
153.0,153000.0,2023-05,2023,5,28,False,False,True,True,False,False,False,False,True,False
35.0,35000.0,2023-05,2023,5,28,True,False,False,False,False,False,True,True,False,False
30.0,30000.0,2023-05,2023,5,27,False,True,False,False,False,False,True,True,False,False
35.0,35000.0,2023-05,2023,5,26,False,False,True,False,False,False,True,True,False,False
10.0,10000.0,2023-05,2023,5,25,False,False,True,True,False,False,False,True,False,False
20.0,20000.0,2023-05,2023,5,25,False,False,True,True,False,False,False,True,False,False
25.0,25000.0,2023-05,2023,5,24,False,True,False,False,False,False,True,True,False,False
20.0,20000.0,2023-05,2023,5,24,False,False,True,True,False,False,False,True,False,False
50.0,50000.0,2023-05,2023,5,23,False,False,True,True,False,False,False,True,False,False
10.0,10000.0,2023-05,2023,5,23,False,False,True,True,False,False,False,True,False,False
10.0,10000.0,2023-05,2023,5,23,False,False,True,True,False,False,False,True,False,False
10.0,10000.0,2023-05,2023,5,23,False,False,True,True,False,False,False,True,False,False
259.0,259000.0,2023-05,2023,5,21,True,False,False,False,False,False,True,True,False,False
150.0,150000.0,2023-05,2023,5,20,False,False,True,False,False,False,True,False,True,False
100.0,100000.0,2023-05,2023,5,20,False,True,False,False,False,False,True,True,False,False
30.0,30000.0,2023-05,2023,5,20,False,True,False,False,False,False,True,True,False,False
35.0,35000.0,2023-05,2023,5,20,False,False,True,False,False,False,True,False,True,False
10.0,10000.0,2023-05,2023,5,20,False,False,True,True,False,False,False,True,False,False
430.0,430000.0,2023-05,2023,5,19,False,False,True,True,False,False,False,True,False,False
0.0,0.0,2023-05,2023,5,19,False,False,True,False,False,False,True,False,False,True
75.0,75000.0,2023-05,2023,5,18,False,True,False,False,False,False,True,True,False,False
35.0,35000.0,2023-05,2023,5,18,False,False,True,False,True,False,False,True,False,False
30.0,30000.0,2023-05,2023,5,18,False,True,False,True,False,False,False,True,False,False
10.0,10000.0,2023-05,2023,5,18,False,False,True,True,False,False,False,True,False,False
0.0,0.0,2023-05,2023,5,18,False,False,True,False,False,False,True,False,False,True
30.0,30000.0,2023-05,2023,5,17,False,False,True,True,False,False,False,True,False,False
20.0,20000.0,2023-05,2023,5,16,False,False,True,True,False,False,False,True,False,False
30.0,30000.0,2023-05,2023,5,16,False,True,False,True,False,False,False,True,False,False
30.0,30000.0,2023-05,2023,5,14,False,False,True,True,False,False,False,False,True,False
631.0,631000.0,2023-05,2023,5,14,False,False,True,False,False,False,True,True,False,False
35.0,35000.0,2023-05,2023,5,13,False,False,True,False,False,False,True,False,True,False
40.0,40000.0,2023-05,2023,5,13,False,True,False,False,False,False,True,True,False,False
10.0,10000.0,2023-05,2023,5,13,False,True,False,False,False,False,True,True,False,False
20.0,20000.0,2023-05,2023,5,13,False,False,True,True,False,False,False,True,False,False
20.0,20000.0,2023-05,2023,5,12,False,False,True,False,False,False,True,True,False,False
20.0,20000.0,2023-05,2023,5,11,False,False,True,True,False,False,False,True,False,False
20.0,20000.0,2023-05,2023,5,10,False,False,True,True,False,False,False,True,False,False
15.0,15000.0,2023-05,2023,5,10,False,True,False,True,False,False,False,True,False,False
10.0,10000.0,2023-05,2023,5,9,False,False,True,True,False,False,False,True,False,False
40.0,40000.0,2023-05,2023,5,9,False,False,True,True,False,False,False,False,True,False
10.0,10000.0,2023-05,2023,5,9,False,False,True,True,False,False,False,True,False,False
10.0,10000.0,2023-05,2023,5,8,False,False,True,True,False,False,False,True,False,False
20.0,20000.0,2023-05,2023,5,8,False,False,True,True,False,False,False,True,False,False
8.0,8000.0,2023-05,2023,5,7,True,False,False,False,False,False,True,True,False,False
30.0,30000.0,2023-05,2023,5,7,False,True,False,False,False,False,True,True,False,False
10.0,10000.0,2023-05,2023,5,6,False,False,True,True,False,False,False,True,False,False
20.0,20000.0,2023-05,2023,5,6,False,False,True,True,False,False,False,True,False,False
50.43,50430.0,2023-05,2023,5,5,True,False,False,False,False,False,True,False,True,False
40.0,40000.0,2023-05,2023,5,5,False,True,False,True,False,False,False,False,True,False
70.0,70000.0,2023-05,2023,5,5,False,True,False,False,False,False,True,True,False,False
20.0,20000.0,2023-05,2023,5,4,False,False,True,True,False,False,False,True,False,False
35.0,35000.0,2023-05,2023,5,3,False,False,True,False,True,False,False,True,False,False
20.0,20000.0,2023-05,2023,5,3,False,False,True,True,False,False,False,True,False,False
20.0,20000.0,2023-05,2023,5,3,False,False,True,True,False,False,False,True,False,False
0.0,0.0,2023-05,2023,5,3,False,False,True,False,False,False,True,False,False,True
5.0,5000.0,2023-05,2023,5,2,True,False,False,False,False,False,True,True,False,False
10.0,10000.0,2023-05,2023,5,2,False,False,True,True,False,False,False,True,False,False
20.0,20000.0,2023-05,2023,5,2,False,False,True,True,False,False,False,True,False,False
10.0,10000.0,2023-05,2023,5,2,False,False,True,True,False,False,False,False,True,False
10.0,10000.0,2023-05,2023,5,1,False,False,True,True,False,False,False,True,False,False
10.0,10000.0,2023-05,2023,5,1,False,False,True,True,False,False,False,True,False,False
35.0,35000.0,2023-04,2023,4,29,True,False,False,False,False,False,True,True,False,False
10.0,10000.0,2023-04,2023,4,29,False,False,True,True,False,False,False,True,False,False
100.0,100000.0,2023-04,2023,4,28,True,False,False,True,False,False,False,False,True,False
10.0,10000.0,2023-04,2023,4,28,False,False,True,True,False,False,False,True,False,False
10.0,10000.0,2023-04,2023,4,28,False,False,True,True,False,False,False,True,False,False
35.0,35000.0,2023-04,2023,4,28,False,False,True,False,True,False,False,True,False,False
10.0,10000.0,2023-04,2023,4,28,False,False,True,True,False,False,False,True,False,False
20.0,20000.0,2023-04,2023,4,28,False,False,True,True,False,False,False,True,False,False
20.0,20000.0,2023-04,2023,4,28,False,False,True,True,False,False,False,True,False,False
98.0,98000.0,2023-04,2023,4,27,False,True,False,False,False,False,True,True,False,False
30.0,30000.0,2023-04,2023,4,27,False,True,False,False,False,False,True,True,False,False
80.0,80000.0,2023-04,2023,4,27,False,True,False,True,False,False,False,True,False,False
49.0,49000.0,2023-04,2023,4,27,False,True,False,False,False,False,True,True,False,False
20.0,20000.0,2023-04,2023,4,27,False,False,True,False,False,False,True,True,False,False
20.0,20000.0,2023-04,2023,4,27,False,False,True,True,False,False,False,True,False,False
35.0,35000.0,2023-04,2023,4,26,False,False,True,False,True,False,False,True,False,False
20.0,20000.0,2023-04,2023,4,26,False,True,False,False,False,False,True,True,False,False
35.0,35000.0,2023-04,2023,4,26,False,False,True,False,False,False,True,False,True,False
10.0,10000.0,2023-04,2023,4,26,False,False,True,True,False,False,False,True,False,False
40.0,40000.0,2023-04,2023,4,26,False,False,True,False,True,False,False,True,False,False
200.0,200000.0,2023-04,2023,4,26,True,False,False,False,True,False,False,False,True,False
200.0,200000.0,2023-04,2023,4,26,True,False,False,False,False,False,True,True,False,False
31.5,31500.0,2023-04,2023,4,25,False,False,True,False,True,False,False,True,False,False
99.0,99000.0,2023-04,2023,4,25,False,True,False,False,False,False,True,True,False,False
10.0,10000.0,2023-04,2023,4,25,False,False,True,True,False,False,False,True,False,False
35.0,35000.0,2023-04,2023,4,25,False,False,True,False,True,False,False,True,False,False
130.64,130639.99999999999,2023-04,2023,4,25,True,False,False,False,False,False,True,False,True,False
31.5,31500.0,2023-04,2023,4,24,False,False,True,False,True,False,False,True,False,False
10.0,10000.0,2023-04,2023,4,24,False,False,True,True,False,False,False,True,False,False
5.0,5000.0,2023-04,2023,4,24,False,False,True,True,False,False,False,True,False,False
10.0,10000.0,2023-04,2023,4,24,False,False,True,True,False,False,False,True,False,False
35.0,35000.0,2023-04,2023,4,24,False,False,True,False,True,False,False,True,False,False
20.0,20000.0,2023-04,2023,4,24,False,True,False,False,False,False,True,True,False,False
30.0,30000.0,2023-04,2023,4,24,False,True,False,False,False,False,True,True,False,False
30.0,30000.0,2023-04,2023,4,24,False,True,False,True,False,False,False,True,False,False
30.0,30000.0,2023-04,2023,4,24,False,False,True,False,False,False,True,True,False,False
20.0,20000.0,2023-04,2023,4,24,False,False,True,True,False,False,False,True,False,False
750.0,750000.0,2023-04,2023,4,23,True,False,False,False,False,False,True,True,False,False
23.6,23600.0,2023-04,2023,4,23,False,False,True,False,False,False,True,True,False,False
35.0,35000.0,2023-04,2023,4,22,True,False,False,False,False,False,True,False,True,False
35.0,35000.0,2023-04,2023,4,22,True,False,False,False,False,False,True,True,False,False
35.0,35000.0,2023-04,2023,4,22,True,False,False,False,False,False,True,True,False,False
20.0,20000.0,2023-04,2023,4,22,False,False,True,True,False,False,False,True,False,False
259.0,259000.0,2023-04,2023,4,22,True,False,False,False,False,False,True,True,False,False
130.0,130000.0,2023-04,2023,4,22,False,False,True,False,False,False,True,True,False,False
7.0,7000.0,2023-04,2023,4,22,False,False,True,True,False,False,False,False,True,False
300.0,300000.0,2023-04,2023,4,22,False,False,True,False,False,False,True,False,True,False
139.0,139000.0,2023-04,2023,4,22,False,False,True,False,True,False,False,False,True,False
35.0,35000.0,2023-04,2023,4,22,False,False,True,False,False,False,True,False,True,False
250.0,250000.0,2023-04,2023,4,22,False,False,True,True,False,False,False,False,True,False
